user,item,title,rating
109,423,E.T. the Extra-Terrestrial (1982),4
270,551,Lord of Illusions (1995),4
344,5,Copycat (1995),3
246,161,Top Gun (1986),3
133,322,Murder at 1600 (1997),2
327,476,"First Wives Club, The (1996)",2
270,288,Scream (1996),5
243,1368,Mina Tannenbaum (1994),2
8,685,Executive Decision (1996),4
244,258,Contact (1997),5
354,900,Kundun (1997),4
267,771,Johnny Mnemonic (1995),3
43,531,Shine (1996),4
141,471,Courage Under Fire (1996),4
176,13,Mighty Aphrodite (1995),4
269,856,Night on Earth (1991),5
99,322,Murder at 1600 (1997),3
350,153,"Fish Called Wanda, A (1988)",3
135,603,Rear Window (1954),4
121,98,"Silence of the Lambs, The (1991)",5
297,173,"Princess Bride, The (1987)",4
85,655,Stand by Me (1986),3
56,761,Nick of Time (1995),3
374,427,To Kill a Mockingbird (1962),3
214,39,Strange Days (1995),4
21,565,Village of the Damned (1995),3
340,526,Ben-Hur (1959),5
303,376,Houseguest (1994),2
277,405,Mission: Impossible (1996),3
279,209,This Is Spinal Tap (1984),5
128,65,What's Eating Gilbert Grape (1993),4
193,362,Blues Brothers 2000 (1998),3
325,95,Aladdin (1992),2
325,164,"Abyss, The (1989)",1
389,1119,Some Kind of Wonderful (1987),3
30,286,"English Patient, The (1996)",5
280,568,Speed (1994),2
346,134,Citizen Kane (1941),5
59,611,Laura (1944),3
64,217,Bram Stoker's Dracula (1992),2
9,340,Boogie Nights (1997),4
224,893,For Richer or Poorer (1997),3
239,124,Lone Star (1996),5
363,212,"Unbearable Lightness of Being, The (1988)",1
229,349,Hard Rain (1998),4
96,483,Casablanca (1942),5
72,356,"Client, The (1994)",4
276,669,Body Parts (1991),1
318,575,City Slickers II: The Legend of Curly's Gold (1994),2
210,238,Raising Arizona (1987),3
178,455,Jackie Chan's First Strike (1996),3
222,1438,Panther (1995),4
338,408,"Close Shave, A (1995)",5
13,301,In & Out (1997),1
232,204,Back to the Future (1985),4
41,100,Fargo (1996),4
201,578,Demolition Man (1993),2
331,868,Hearts and Minds (1996),4
321,205,Patton (1970),5
336,1047,Multiplicity (1996),4
385,435,Butch Cassidy and the Sundance Kid (1969),3
145,5,Copycat (1995),3
269,195,"Terminator, The (1984)",3
167,136,Mr. Smith Goes to Washington (1939),4
13,597,Eraser (1996),3
42,939,Murder in the First (1995),4
347,1283,Out to Sea (1997),1
373,114,Wallace & Gromit: The Best of Aardman Animation (1996),5
303,391,Last Action Hero (1993),1
130,281,"River Wild, The (1994)",4
65,328,Conspiracy Theory (1997),4
311,132,"Wizard of Oz, The (1939)",4
6,195,"Terminator, The (1984)",4
387,200,"Shining, The (1980)",5
271,402,Ghost (1990),4
190,291,Absolute Power (1997),3
15,274,Sabrina (1995),4
286,229,Star Trek III: The Search for Spock (1984),1
347,472,Dragonheart (1996),5
322,216,When Harry Met Sally... (1989),3
275,300,Air Force One (1997),4
347,280,Up Close and Personal (1996),4
331,64,"Shawshank Redemption, The (1994)",4
296,14,"Postino, Il (1994)",4
130,282,"Time to Kill, A (1996)",5
94,946,"Fox and the Hound, The (1981)",3
377,748,"Saint, The (1997)",4
6,488,Sunset Blvd. (1950),5
11,350,Fallen (1998),4
338,484,"Maltese Falcon, The (1941)",5
7,481,"Apartment, The (1960)",5
179,750,Amistad (1997),1
314,282,"Time to Kill, A (1996)",5
382,531,Shine (1996),4
26,597,Eraser (1996),2
234,136,Mr. Smith Goes to Washington (1939),4
290,193,"Right Stuff, The (1983)",4
280,95,Aladdin (1992),5
378,141,"20,000 Leagues Under the Sea (1954)",3
291,496,It's a Wonderful Life (1946),5
181,266,Kull the Conqueror (1997),1
279,265,"Hunt for Red October, The (1990)",5
210,50,Star Wars (1977),5
249,161,Top Gun (1986),3
293,479,Vertigo (1958),4
189,618,Picnic (1955),2
95,712,Tin Men (1987),2
303,125,Phenomenon (1996),2
43,252,"Lost World: Jurassic Park, The (1997)",4
303,219,"Nightmare on Elm Street, A (1984)",5
378,386,Addams Family Values (1993),3
314,274,Sabrina (1995),3
151,83,Much Ado About Nothing (1993),5
88,301,In & Out (1997),4
325,185,Psycho (1960),5
234,401,"Brady Bunch Movie, The (1995)",2
293,464,Vanya on 42nd Street (1994),3
334,311,"Wings of the Dove, The (1997)",4
268,244,Smilla's Sense of Snow (1997),4
108,21,Muppet Treasure Island (1996),3
374,200,"Shining, The (1980)",5
174,248,Grosse Pointe Blank (1997),5
181,682,I Know What You Did Last Summer (1997),4
262,949,How to Make an American Quilt (1995),4
8,144,Die Hard (1988),5
327,583,Romeo Is Bleeding (1993),2
5,100,Fargo (1996),5
70,298,Face/Off (1997),5
181,1068,"Star Maker, The (Uomo delle stelle, L') (1995)",1
7,385,True Lies (1994),5
279,820,Space Jam (1996),4
350,340,Boogie Nights (1997),4
302,879,"Peacemaker, The (1997)",2
393,1219,"Goofy Movie, A (1995)",4
374,735,Philadelphia (1993),5
23,427,To Kill a Mockingbird (1962),5
387,447,Carrie (1976),4
234,32,Crumb (1994),3
286,1182,Cops and Robbersons (1994),2
181,929,Harriet the Spy (1996),1
13,154,Monty Python's Life of Brian (1979),5
87,239,Sneakers (1992),4
57,844,Freeway (1996),2
269,436,"American Werewolf in London, An (1981)",3
251,612,Lost Horizon (1937),5
119,174,Raiders of the Lost Ark (1981),4
349,744,Michael Collins (1996),2
128,568,Speed (1994),4
22,550,Die Hard: With a Vengeance (1995),5
23,739,Pretty Woman (1990),2
16,654,Chinatown (1974),5
361,709,Strictly Ballroom (1992),5
389,249,Austin Powers: International Man of Mystery (1997),3
189,225,101 Dalmatians (1996),4
135,185,Psycho (1960),4
151,411,"Nutty Professor, The (1996)",4
25,520,"Great Escape, The (1963)",3
389,613,My Man Godfrey (1936),5
336,999,Clean Slate (1994),2
236,546,Broken Arrow (1996),4
264,216,When Harry Met Sally... (1989),5
7,667,Audrey Rose (1977),5
350,657,"Manchurian Candidate, The (1962)",5
160,484,"Maltese Falcon, The (1941)",5
380,186,"Blues Brothers, The (1980)",3
374,930,Chain Reaction (1996),2
303,545,Vampire in Brooklyn (1995),2
7,210,Indiana Jones and the Last Crusade (1989),4
357,235,Mars Attacks! (1996),4
38,1,Toy Story (1995),5
311,946,"Fox and the Hound, The (1981)",4
387,559,Interview with the Vampire (1994),3
279,810,"Shadow, The (1994)",2
257,100,Fargo (1996),5
82,472,Dragonheart (1996),3
295,162,On Golden Pond (1981),4
222,144,Die Hard (1988),5
60,218,Cape Fear (1991),4
312,485,My Fair Lady (1964),4
157,137,Big Night (1996),5
303,24,Rumble in the Bronx (1995),3
327,153,"Fish Called Wanda, A (1988)",4
7,498,"African Queen, The (1951)",5
10,99,Snow White and the Seven Dwarfs (1937),5
299,17,From Dusk Till Dawn (1996),1
271,294,Liar Liar (1997),2
70,1065,Koyaanisqatsi (1983),4
332,291,Absolute Power (1997),4
322,92,True Romance (1993),4
328,628,Sleepers (1996),3
44,148,"Ghost and the Darkness, The (1996)",4
188,326,G.I. Jane (1997),3
347,173,"Princess Bride, The (1987)",2
307,183,Alien (1979),3
368,396,Serial Mom (1994),2
373,843,"Shaggy Dog, The (1959)",3
312,483,Casablanca (1942),5
276,449,Star Trek: The Motion Picture (1979),2
20,742,Ransom (1996),4
145,684,In the Line of Fire (1993),5
310,740,Jane Eyre (1996),4
159,103,All Dogs Go to Heaven 2 (1996),1
92,568,Speed (1994),3
380,241,"Last of the Mohicans, The (1992)",2
311,1093,Live Nude Girls (1995),5
13,601,For Whom the Bell Tolls (1943),4
60,420,Alice in Wonderland (1951),4
11,100,Fargo (1996),4
373,94,Home Alone (1990),2
5,143,"Sound of Music, The (1965)",3
314,724,Circle of Friends (1995),2
389,160,Glengarry Glen Ross (1992),4
10,194,"Sting, The (1973)",4
269,98,"Silence of the Lambs, The (1991)",4
313,657,"Manchurian Candidate, The (1962)",4
167,133,Gone with the Wind (1939),5
203,271,Starship Troopers (1997),3
50,9,Dead Man Walking (1995),4
38,257,Men in Black (1997),1
373,357,One Flew Over the Cuckoo's Nest (1975),4
286,952,Blue in the Face (1995),2
95,660,Fried Green Tomatoes (1991),5
380,313,Titanic (1997),4
257,531,Shine (1996),5
379,616,Night of the Living Dead (1968),2
1,248,Grosse Pointe Blank (1997),4
54,597,Eraser (1996),2
267,22,Braveheart (1995),4
131,19,Antonia's Line (1995),4
327,203,Unforgiven (1992),3
180,156,Reservoir Dogs (1992),5
60,163,"Return of the Pink Panther, The (1974)",4
367,774,"Prophecy, The (1995)",4
213,97,Dances with Wolves (1990),5
373,520,"Great Escape, The (1963)",4
152,699,Little Women (1994),5
211,876,Money Talks (1997),2
299,462,Like Water For Chocolate (Como agua para chocolate) (1992),5
361,402,Ghost (1990),3
200,231,Batman Returns (1992),4
193,2,GoldenEye (1995),3
341,948,Booty Call (1997),3
174,28,Apollo 13 (1995),5
378,73,Maverick (1994),3
313,97,Dances with Wolves (1990),4
38,145,"Lawnmower Man, The (1992)",1
271,318,Schindler's List (1993),5
280,62,Stargate (1994),3
271,44,Dolores Claiborne (1994),4
372,183,Alien (1979),5
109,356,"Client, The (1994)",4
392,178,12 Angry Men (1957),5
118,184,Army of Darkness (1993),5
1,208,Young Frankenstein (1974),5
342,240,Beavis and Butt-head Do America (1996),3
320,974,Eye for an Eye (1996),3
10,588,Beauty and the Beast (1991),4
7,669,Body Parts (1991),1
250,92,True Romance (1993),5
178,508,"People vs. Larry Flynt, The (1996)",3
376,237,Jerry Maguire (1996),3
195,67,Ace Ventura: Pet Detective (1994),2
189,275,Sense and Sensibility (1995),5
268,91,"Nightmare Before Christmas, The (1993)",3
122,175,Brazil (1985),5
1,128,Supercop (1992),4
188,79,"Fugitive, The (1993)",5
276,418,Cinderella (1950),4
262,929,Harriet the Spy (1996),3
44,237,Jerry Maguire (1996),3
301,519,"Treasure of the Sierra Madre, The (1948)",4
181,990,Anna Karenina (1997),1
28,294,Liar Liar (1997),3
276,340,Boogie Nights (1997),5
186,117,"Rock, The (1996)",5
13,808,"Program, The (1993)",2
311,761,Nick of Time (1995),3
364,1048,She's the One (1996),5
297,1217,Assassins (1995),1
342,95,Aladdin (1992),4
357,258,Contact (1997),4
178,596,"Hunchback of Notre Dame, The (1996)",3
269,531,Shine (1996),5
87,7,Twelve Monkeys (1995),4
128,1,Toy Story (1995),4
366,447,Carrie (1976),5
393,1034,"Quest, The (1996)",2
187,747,Benny & Joon (1993),4
7,232,Young Guns (1988),3
13,705,Singin' in the Rain (1952),5
64,151,Willy Wonka and the Chocolate Factory (1971),3
239,516,Local Hero (1983),5
7,658,Pump Up the Volume (1990),3
236,153,"Fish Called Wanda, A (1988)",2
59,974,Eye for an Eye (1996),3
379,554,Waterworld (1995),4
360,237,Jerry Maguire (1996),4
286,1140,"Road to Wellville, The (1994)",3
293,155,Dirty Dancing (1987),2
102,663,Being There (1979),3
77,523,Cool Hand Luke (1967),5
380,172,"Empire Strikes Back, The (1980)",3
307,402,Ghost (1990),2
194,161,Top Gun (1986),4
189,732,Dave (1993),2
293,642,"Grifters, The (1990)",3
343,303,Ulee's Gold (1997),4
6,466,Red Rock West (1992),4
96,1,Toy Story (1995),5
206,889,"Tango Lesson, The (1997)",2
224,277,Restoration (1995),3
295,164,"Abyss, The (1989)",5
145,273,Heat (1995),5
3,299,Hoodlum (1997),3
271,517,Manhattan (1979),3
328,726,Fluke (1995),4
122,187,"Godfather: Part II, The (1974)",4
368,551,Lord of Illusions (1995),4
389,204,Back to the Future (1985),4
292,288,Scream (1996),3
296,750,Amistad (1997),5
296,484,"Maltese Falcon, The (1941)",4
151,172,"Empire Strikes Back, The (1980)",5
230,739,Pretty Woman (1990),5
378,197,"Graduate, The (1967)",3
58,654,Chinatown (1974),5
249,137,Big Night (1996),4
374,9,Dead Man Walking (1995),1
125,236,Citizen Ruth (1996),1
268,762,Beautiful Girls (1996),2
320,1090,Sliver (1993),3
276,436,"American Werewolf in London, An (1981)",4
92,214,Pink Floyd - The Wall (1982),4
158,50,Star Wars (1977),4
62,697,"Basketball Diaries, The (1995)",4
198,318,Schindler's List (1993),4
295,450,Star Trek V: The Final Frontier (1989),4
22,948,Booty Call (1997),1
334,961,Orlando (1993),4
51,64,"Shawshank Redemption, The (1994)",4
374,1011,2 Days in the Valley (1996),4
352,96,Terminator 2: Judgment Day (1991),4
222,783,Milk Money (1994),2
113,319,Everyone Says I Love You (1996),2
115,642,"Grifters, The (1990)",5
75,952,Blue in the Face (1995),5
314,597,Eraser (1996),4
5,370,Mary Reilly (1996),1
120,924,White Squall (1996),4
7,183,Alien (1979),4
296,298,Face/Off (1997),1
373,278,Bed of Roses (1996),5
178,117,"Rock, The (1996)",4
51,679,Conan the Barbarian (1981),3
287,461,Smoke (1995),5
222,280,Up Close and Personal (1996),3
302,270,Gattaca (1997),2
297,705,Singin' in the Rain (1952),2
348,294,Liar Liar (1997),4
194,744,Michael Collins (1996),3
54,748,"Saint, The (1997)",5
343,228,Star Trek: The Wrath of Khan (1982),5
180,403,Batman (1989),3
374,948,Booty Call (1997),2
95,385,True Lies (1994),4
300,261,Air Bud (1997),3
283,709,Strictly Ballroom (1992),5
291,156,Reservoir Dogs (1992),5
181,937,"Thousand Acres, A (1997)",3
339,11,Seven (Se7en) (1995),4
94,68,"Crow, The (1994)",4
109,392,"Man Without a Face, The (1993)",3
201,99,Snow White and the Seven Dwarfs (1937),3
324,1094,"Thin Line Between Love and Hate, A (1996)",5
286,1194,Once Were Warriors (1994),4
42,418,Cinderella (1950),5
286,596,"Hunchback of Notre Dame, The (1996)",3
105,307,"Devil's Advocate, The (1997)",2
42,367,Clueless (1995),2
59,131,Breakfast at Tiffany's (1961),4
312,489,Notorious (1946),5
327,710,Better Off Dead... (1985),4
137,472,Dragonheart (1996),4
323,467,"Bronx Tale, A (1993)",5
332,449,Star Trek: The Motion Picture (1979),4
99,331,"Edge, The (1997)",3
279,90,So I Married an Axe Murderer (1993),3
279,228,Star Trek: The Wrath of Khan (1982),4
346,415,"Apple Dumpling Gang, The (1975)",2
113,508,"People vs. Larry Flynt, The (1996)",4
197,89,Blade Runner (1982),5
199,294,Liar Liar (1997),1
164,331,"Edge, The (1997)",5
287,301,In & Out (1997),3
250,71,"Lion King, The (1994)",5
94,576,Cliffhanger (1993),2
152,845,That Thing You Do! (1996),3
66,597,Eraser (1996),3
337,371,"Bridges of Madison County, The (1995)",4
99,312,Midnight in the Garden of Good and Evil (1997),2
75,597,Eraser (1996),3
393,471,Courage Under Fire (1996),4
198,193,"Right Stuff, The (1983)",4
370,42,Clerks (1994),3
83,407,Spy Hard (1996),1
344,684,In the Line of Fire (1993),3
222,357,One Flew Over the Cuckoo's Nest (1975),4
60,82,Jurassic Park (1993),3
303,294,Liar Liar (1997),4
52,531,Shine (1996),5
88,315,Apt Pupil (1998),4
193,258,Contact (1997),3
178,98,"Silence of the Lambs, The (1991)",5
200,208,Young Frankenstein (1974),5
387,1007,Waiting for Guffman (1996),5
151,732,Dave (1993),4
276,450,Star Trek V: The Final Frontier (1989),1
183,88,Sleepless in Seattle (1993),3
387,224,Ridicule (1996),5
9,527,Gandhi (1982),3
199,111,"Truth About Cats & Dogs, The (1996)",3
327,1056,Cronos (1992),2
60,605,Meet Me in St. Louis (1944),3
325,614,Giant (1956),4
7,101,Heavy Metal (1981),5
363,82,Jurassic Park (1993),3
305,482,Some Like It Hot (1959),2
305,188,Full Metal Jacket (1987),2
2,307,"Devil's Advocate, The (1997)",3
263,143,"Sound of Music, The (1965)",5
125,136,Mr. Smith Goes to Washington (1939),5
342,58,Quiz Show (1994),5
290,498,"African Queen, The (1951)",4
303,15,Mr. Holland's Opus (1995),3
299,936,Brassed Off (1996),4
236,183,Alien (1979),2
334,1524,Kaspar Hauser (1993),4
316,64,"Shawshank Redemption, The (1994)",4
226,9,Dead Man Walking (1995),5
195,779,Drop Zone (1994),2
249,98,"Silence of the Lambs, The (1991)",5
286,1411,Barbarella (1968),2
308,1047,Multiplicity (1996),3
222,247,Turbo: A Power Rangers Movie (1997),1
234,12,"Usual Suspects, The (1995)",1
269,401,"Brady Bunch Movie, The (1995)",3
135,504,Bonnie and Clyde (1967),4
293,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5
305,511,Lawrence of Arabia (1962),4
301,215,Field of Dreams (1989),5
299,67,Ace Ventura: Pet Detective (1994),2
234,170,Cinema Paradiso (1988),5
200,373,Judge Dredd (1995),4
60,61,Three Colors: White (1994),4
224,392,"Man Without a Face, The (1993)",4
7,504,Bonnie and Clyde (1967),5
208,428,Harold and Maude (1971),4
160,32,Crumb (1994),5
102,565,Village of the Damned (1995),2
294,742,Ransom (1996),4
5,176,Aliens (1986),3
42,1044,"Paper, The (1994)",4
378,155,Dirty Dancing (1987),4
322,521,"Deer Hunter, The (1978)",5
339,514,Annie Hall (1977),3
56,231,Batman Returns (1992),3
117,928,"Craft, The (1996)",3
303,232,Young Guns (1988),4
295,602,"American in Paris, An (1951)",5
321,855,Diva (1981),3
295,98,"Silence of the Lambs, The (1991)",5
70,588,Beauty and the Beast (1991),5
7,136,Mr. Smith Goes to Washington (1939),5
363,555,White Man's Burden (1995),1
113,242,Kolya (1996),2
360,735,Philadelphia (1993),5
303,276,Leaving Las Vegas (1995),4
102,47,Ed Wood (1994),2
314,155,Dirty Dancing (1987),5
64,161,Top Gun (1986),3
276,649,Once Upon a Time in America (1984),4
389,28,Apollo 13 (1995),4
146,347,Wag the Dog (1997),3
206,1430,Ill Gotten Gains (1997),1
333,79,"Fugitive, The (1993)",3
295,157,Platoon (1986),5
118,655,Stand by Me (1986),5
276,4,Get Shorty (1995),4
160,109,Mystery Science Theater 3000: The Movie (1996),2
101,1057,"Pallbearer, The (1996)",2
250,969,Winnie the Pooh and the Blustery Day (1968),5
292,1010,Basquiat (1996),4
228,313,Titanic (1997),5
12,684,In the Line of Fire (1993),5
195,325,Crash (1996),2
393,15,Mr. Holland's Opus (1995),3
182,423,E.T. the Extra-Terrestrial (1982),5
346,128,Supercop (1992),2
56,738,Threesome (1994),3
339,479,Vertigo (1958),5
194,451,Grease (1978),2
374,182,GoodFellas (1990),5
263,125,Phenomenon (1996),4
16,160,Glengarry Glen Ross (1992),4
76,197,"Graduate, The (1967)",5
334,1133,Escape to Witch Mountain (1975),4
52,15,Mr. Holland's Opus (1995),5
117,1016,Con Air (1997),5
59,473,James and the Giant Peach (1996),3
91,618,Picnic (1955),3
234,435,Butch Cassidy and the Sundance Kid (1969),3
128,58,Quiz Show (1994),3
279,50,Star Wars (1977),3
141,546,Broken Arrow (1996),4
375,356,"Client, The (1994)",4
100,1236,"Other Voices, Other Rooms (1997)",3
222,8,Babe (1995),1
344,195,"Terminator, The (1984)",5
334,200,"Shining, The (1980)",4
314,1503,Gold Diggers: The Secret of Bear Mountain (1995),3
380,518,Miller's Crossing (1990),3
200,584,"Secret Garden, The (1993)",4
311,491,"Adventures of Robin Hood, The (1938)",4
219,132,"Wizard of Oz, The (1939)",5
363,2,GoldenEye (1995),4
342,189,"Grand Day Out, A (1992)",5
210,735,Philadelphia (1993),4
92,159,Basic Instinct (1992),4
328,291,Absolute Power (1997),4
178,25,"Birdcage, The (1996)",3
104,412,"Very Brady Sequel, A (1996)",3
374,880,Soul Food (1997),5
283,659,Arsenic and Old Lace (1944),5
102,831,Escape from L.A. (1996),2
59,609,Father of the Bride (1950),2
117,742,Ransom (1996),4
97,432,Fantasia (1940),4
186,327,Cop Land (1997),3
334,608,Spellbound (1945),4
130,284,Tin Cup (1996),2
13,100,Fargo (1996),5
144,1286,Shall We Dance? (1937),4
102,98,"Silence of the Lambs, The (1991)",4
6,193,"Right Stuff, The (1983)",3
181,1361,"Search for One-eye Jimmy, The (1996)",1
163,98,"Silence of the Lambs, The (1991)",4
207,832,Bogus (1996),3
293,71,"Lion King, The (1994)",4
116,1089,Speed 2: Cruise Control (1997),2
270,716,Home for the Holidays (1995),4
250,184,Army of Darkness (1993),1
167,169,"Wrong Trousers, The (1993)",1
121,137,Big Night (1996),5
393,1285,Princess Caraboo (1994),3
13,71,"Lion King, The (1994)",4
274,255,My Best Friend's Wedding (1997),2
145,302,L.A. Confidential (1997),4
393,318,Schindler's List (1993),3
303,396,Serial Mom (1994),4
303,122,"Cable Guy, The (1996)",4
59,45,Eat Drink Man Woman (1994),5
295,812,Andre (1994),4
164,300,Air Force One (1997),5
43,966,"Affair to Remember, An (1957)",4
378,508,"People vs. Larry Flynt, The (1996)",4
91,327,Cop Land (1997),4
135,564,Tales from the Hood (1995),1
213,357,One Flew Over the Cuckoo's Nest (1975),5
182,121,Independence Day (ID4) (1996),3
229,750,Amistad (1997),2
253,298,Face/Off (1997),3
64,64,"Shawshank Redemption, The (1994)",4
43,210,Indiana Jones and the Last Crusade (1989),5
44,1058,"War, The (1994)",4
356,748,"Saint, The (1997)",4
